Open,High,Low,Close,Date
-0.9883119178516243,-0.984810807337244,-0.9765984456393243,-0.9812544173670537,1009
-0.9827567524200016,-0.9976865165272136,-0.9792821546928387,-0.9924126197173624,1010
-1.0091532991130754,-1.0139438874922664,-1.004455124260478,-1.0150944842141882,1011
-1.0297601883247474,-1.0175017130728534,-1.0155731851712835,-1.0149282164561233,1012
-1.0214683287956305,-1.0236414114285113,-1.0166103091205456,-1.0125025708023472,1013
-0.9937206283763015,-1.008793658665355,-0.9983180961950857,-1.006386730308953,1014
-1.0046380281199574,-1.0161274048076714,-0.9999082640611217,-1.0046834609194537,1015
-0.9988825835750031,-1.0117466358931175,-1.0133005023387378,-1.0274090206243538,1016
-1.0489686366094824,-1.0514544162048545,-1.0366703382257563,-1.0449787675083613,1017
-1.029559079614215,-1.0412499293763373,-1.037245990114314,-1.0519273740958426,1018
-1.05866955226058,-1.0649662157364737,-1.0672005051024345,-1.0792594376457074,1019
-1.0834107127829675,-1.0971003495017038,-1.0891634305773827,-1.0924354321579592,1020
-1.0945047035625544,-1.1069733329760498,-1.1137761167411127,-1.1260204278320753,1021
-1.1395805352155206,-1.1496348926491349,-1.1428568985771106,-1.1363086074077504,1022
-1.1486507776646466,-1.1647373190109735,-1.1693786331168472,-1.1823350662335068,1023
-1.1772042079222282,-1.1718851981112546,-1.1629058876727587,-1.1699375247532993,1024
-1.1828103765922284,-1.1990440336774957,-1.2152243541372314,-1.2088453012205087,1025
-1.2005318335858062,-1.2035318959537347,-1.1957725280580351,-1.2075084870717063,1026
-1.186545662193298,-1.170041240284019,-1.1687941507416402,-1.1558423485890468,1027
-1.1520978300281577,-1.1675135149481373,-1.1612504385486544,-1.1725737547153354,1028
-1.1877007629665495,-1.172771763735561,-1.173035877429599,-1.1627943658666424,1029
-1.1141781337837393,-1.1156753310177794,-1.1147494914119547,-1.125276454973516,1030
-1.124761854539928,-1.0980193743223705,-1.1141478083483987,-1.085601367510103,1031
-1.0912385692029747,-1.1005010097622938,-1.0846164597839967,-1.0894141056491433,1032
-1.0865237891619173,-1.0853361420579042,-1.0743120206869208,-1.081295979850757,1033
-1.0909262046805703,-1.1027079883081452,-1.1130685495913113,-1.1228697506762675,1034
-1.1497451729443735,-1.1487599294524422,-1.1414902026941713,-1.15030042728658,1035
-1.1368347036678044,-1.1516541325550247,-1.1727613174221294,-1.1873738473170377,1036
-1.1996820054916033,-1.1825163257195435,-1.1826911969897964,-1.17421203674184,1037
-1.1794481198231659,-1.177120256253381,-1.1746474665187574,-1.1878693835548877,1038
-1.2073815986150644,-1.203034695460359,-1.2029274620279622,-1.1940841891334903,1039
-1.1927151567616123,-1.1846467030691183,-1.2200133341677781,-1.2293428605653278,1040
-1.2409606649056173,-1.2574447588491435,-1.2474218119633362,-1.2438752493519292,1041
-1.2361832862265791,-1.2520976006760243,-1.2569043777599118,-1.2701878936319257,1042
-1.2359380113365372,-1.22575271210835,-1.2299146792624827,-1.2137936154316815,1043
-1.2357684382320118,-1.2133936315234932,-1.2182276641487237,-1.198695218678773,1044
-1.188783142480021,-1.2049503652046678,-1.19573540002341,-1.2060426484139233,1045
-1.1825542593148657,-1.1913459115294223,-1.1844776533709478,-1.1925560479841955,1046
-1.1913544408442,-1.2076248947996135,-1.1985381657545342,-1.2090869507578719,1047
-1.2191628042367502,-1.2278242643357857,-1.2159373178150628,-1.2313551218241416,1048
-1.2270987104749222,-1.232067936230734,-1.2272878045425812,-1.2396352842842036,1049
-1.2211621661306429,-1.2013968180752566,-1.2022014454941181,-1.187117083957962,1050
-1.1844755176705435,-1.197813699293608,-1.1825623149997733,-1.1928689753258264,1051
-1.1940032278739459,-1.1989338942909666,-1.1820838993561829,-1.192758428827821,1052
-1.2031759584064228,-1.193395482149788,-1.1980923360762332,-1.1912314453866413,1053
-1.194537207392233,-1.2067021829686437,-1.1949010431364042,-1.1953925937086556,1054
-1.1856110029316822,-1.1711980555524897,-1.1681185931117366,-1.15647320922638,1055
-1.1524753847116518,-1.1635126746476512,-1.1415440985391685,-1.1523675444373325,1056
-1.160474771238062,-1.1663952200235799,-1.1551520754075066,-1.1630838092600368,1057
-1.1529067498813648,-1.1557354697468676,-1.144206733763579,-1.1505520159123683,1058
-1.1593736412272162,-1.1622172119959169,-1.1467834644106345,-1.147715583280276,1059
-1.1376722736300824,-1.128456871821526,-1.1192518562576774,-1.114524871508272,1060
-1.1117529481391126,-1.1266579377503512,-1.1096763628598258,-1.1185776776698373,1061
-1.1057045753698374,-1.111511182027613,-1.0885007044697788,-1.0966290282116817,1062
-1.0883423134716261,-1.097464481793444,-1.0840076057663182,-1.0861380463856887,1063
-1.0951134410845598,-1.099060207140238,-1.0780866444252288,-1.086952171574138,1064
-1.0814420619920073,-1.0710012538787566,-1.0682516891453864,-1.059074206920283,1065
-1.0517663722390795,-1.0597323041423763,-1.0407373721000763,-1.048551408184176,1066
-1.0297601883247474,-1.0452505561948315,-1.029862444715099,-1.0328931233228835,1067
-1.0476815531689936,-1.062449289259312,-1.059003158562444,-1.0727858527027405,1068
-1.0606981603072698,-1.0457891887300117,-1.0441678719169047,-1.0347250959906524,1069
-1.0360050746144682,-1.0359855902327493,-1.0310092781593625,-1.0225094512377029,1070
-1.011307548996933,-1.020867559454295,-1.008630637577444,-1.0111251021711518,1071
-1.00998154266623,-1.0060267522687985,-0.9987320793932147,-0.9926588360739778,1072
-0.9760649218288187,-0.9879517784567713,-0.9751436568206303,-0.9809446719994942,1073
-0.9652108647287243,-0.9803776630301585,-0.9765492624149448,-0.9896082650321824,1074
-0.9876902015328979,-0.9857216571653844,-0.975813596144996,-0.9788261794569274,1075
-0.9879356020736376,-0.9771208786369372,-0.9713409987978318,-0.964488037797732,1076
-0.9694635834090913,-0.9757130377192466,-0.9706401537201597,-0.9744505997244515,1077
-0.9752038904329229,-0.9778819207924329,-0.9672700764163265,-0.9716585681147377,1078
-0.9756263409675667,-0.9756160521967634,-0.9586547986610585,-0.963293202031278,1079
-0.9498873857649881,-0.9391045410941518,-0.9321055606000184,-0.926270212455525,1080
-0.9329521594453282,-0.9424979582160018,-0.9247412460552014,-0.9294338718512903,1081
-0.913888130275234,-0.9187556749241094,-0.9053428383798728,-0.9160749317603551,1082
-0.9177504342880136,-0.9141267897802133,-0.9001551860109503,-0.9026612017710344,1083
-0.9027731830133894,-0.9114893130101337,-0.9223303235651896,-0.9346982480687035,1084
-0.9404835273824437,-0.9405943346310641,-0.9320418975352319,-0.9417156404135231,1085
-0.9439581829089273,-0.9456752575463402,-0.9496312599424978,-0.9590207451665537,1086
-0.9538942178798873,-0.9685942740076363,-0.994563595117535,-1.0073797102038213,1087
-0.9986192445692329,-0.9876096606403252,-0.9819536691007524,-0.9764337095813513,1088
-0.9613391779321057,-0.965696904248444,-0.9669935673217768,-0.9732812813101961,1089
-0.9804418372168966,-0.99369453715081,-0.984892248519242,-0.9881012818147282,1090
-0.9793180414719983,-0.9871375489171149,-0.9791348613178983,-0.981694843937504,1091
-0.9880992215719278,-1.0028534712858592,-0.9953732492162076,-1.0076611893967478,1092
-1.0133316792957527,-0.9905598531360216,-1.0150884040559254,-1.0269569291105964,1093
-1.0330141953886092,-1.0362367096300955,-1.026813334747437,-1.0276098423390674,1094
-1.0040269280208252,-1.003576480586444,-0.9868320545734733,-0.9901327585799904,1095
-0.9629029839888155,-0.9776065919601099,-0.9751273823222426,-0.9816296888564705,1096
-0.9722989972656605,-0.9721904048313121,-0.9545005036626937,-0.9589562722633554,1097
-0.9403243036142364,-0.9526856198097218,-0.9393892399290934,-0.9479129345094877,1098
-0.949279181699983,-0.9645070859257098,-0.9637280174781396,-0.9748080695288444,1099
-0.97577246947422,-0.969931864133677,-0.9824294689013117,-0.9952709274322139,1100
-0.9898016767074412,-1.0041023174540942,-1.0043720470711759,-1.015393935951648,1101
-1.0162724851715776,-1.0184130136304002,-1.0061340680182709,-1.0094834118884726,1102
-1.0129332460781033,-0.9937272528252231,-0.9985829694129805,-0.9798687133854734,1103
-0.9820390731450652,-0.9892878054490292,-1.0153391867267612,-1.0249323722270842,1104
-1.0167714119532458,-1.0135637416679235,-1.0105471019805627,-1.0083732543238786,1105
-1.0105615466947773,-1.0258536075192664,-1.0256525076000043,-1.0397769750223431,1106
-1.0210012765954128,-1.0248552645950921,-1.0223758100436853,-1.020023281429125,1107
-1.0247568573249197,-1.0386829144728738,-1.027436212046684,-1.0362391277218408,1108
-1.053650941011035,-1.0529075032837254,-1.038804279989548,-1.0415991975056382,1109
-1.033165200154463,-1.0151841708561598,-1.0160081171986808,-1.0026351795709985,1110
-1.003284025124425,-1.007113340413876,-0.9910480603772592,-0.9952709274322139,1111
-0.9846173047994371,-0.9916367497552339,-0.9695322386440126,-0.9819722182826615,1112
-0.9926539521866596,-1.004858764999504,-0.9823310942378994,-0.9936276877553928,1113
-1.0078620544423849,-1.0215482486169276,-1.0078812906843118,-1.022943756939929,1114
-1.017287054253313,-1.0322399047800463,-1.0132670690835297,-1.0198731522178055,1115
-1.0322084013307042,-1.0296192341893073,-1.0203121705212568,-1.0254675710262362,1116
-1.0197346104406588,-1.0206518495111148,-1.0016492459022175,-1.0088205657866673,1117
-1.0167546813068569,-1.0153000076611847,-1.0221240116716344,-1.0319694946205766,1118
-1.038546260572396,-1.0397058625937807,-1.0227619388383595,-1.025684996393639,1119
-1.0131324513371545,-1.018131256043535,-1.0144364728649926,-1.0045677304617948,1120
-0.9952642619575993,-1.003675022880773,-0.9862235354548617,-1.0011663860469198,1121
-0.9952971541755163,-1.003527051029726,-0.986930844570233,-0.9905097804803417,1122
-0.997483707855711,-1.005598989189246,-1.0020805504411276,-1.0041876654825146,1123
-1.009550871758573,-1.0140431747965746,-1.021536623739117,-1.0342711091598031,1124
-1.0300451182966324,-1.0400917110504282,-1.0238200918594584,-1.0268732273404977,1125
-1.0279345311473675,-1.0388337151908746,-1.0304526492283521,-1.033800499336019,1126
-1.0304306086735675,-1.0457217889815593,-1.0242570895220393,-1.0381756335768912,1127
-1.0390853115278356,-1.0432155340065468,-1.0325959634234023,-1.037636531481478,1128
-1.0348953893517645,-1.0301196908490122,-1.0167441396854118,-1.0183566257434973,1129
-1.0172206003166617,-1.0243064503181445,-1.0083974078115727,-1.0213577507207727,1130
-1.0316211727616353,-1.045149652882125,-1.023719350167342,-1.038377860291764,1131
-1.0466321783964316,-1.0586974601434957,-1.06109610841733,-1.0729404267914884,1132
-1.0977422431634336,-1.0765772221174459,-1.0896868405847078,-1.0635815662024697,1133
-1.0643007157880982,-1.0782225583453269,-1.0912230510111336,-1.1030692216149993,1134
-1.1152160993921818,-1.114151950022768,-1.1007324543007206,-1.1118867889378239,1135
-1.109506506283161,-1.1061020125763483,-1.1028938985984926,-1.1150880404007804,1136
-1.1254697191249152,-1.1282097859656905,-1.118488871973519,-1.1280945324883362,1137
-1.127063463077241,-1.1349445325345993,-1.1297551035167535,-1.135595907314683,1138
-1.1500682258262067,-1.1356531004480876,-1.1318813266986292,-1.1231704508003264,1139
-1.1481127672238067,-1.1616955714845218,-1.1431809041558538,-1.1533391048511943,1140
-1.146929621698951,-1.1473681754204388,-1.1384547170772952,-1.149043377482452,1141
-1.1766391854620681,-1.1522800429546483,-1.16057780157493,-1.1414306283284177,1142
-1.1198677063200801,-1.135245673558227,-1.13856249788745,-1.1525294922409364,1143
-1.159734614170741,-1.1719756362762348,-1.1551338509944604,-1.1614921100726616,1144
-1.1523855084204029,-1.1439291593185603,-1.145665837955973,-1.1307572006615247,1145
-1.1371553796051739,-1.1425412274533897,-1.1244599197418996,-1.1311125296369646,1146
-1.1280026466847803,-1.1216236675868674,-1.1095881093246331,-1.1080773587352888,1147
-1.1020855356687131,-1.1127873476784222,-1.0917296788003887,-1.1065173081070738,1148
-1.1165010959009973,-1.1260939222461563,-1.1047938123283143,-1.120360291781881,1149
-1.140669265907002,-1.1466548652225304,-1.1226450584077134,-1.1297448743771799,1150
-1.1354100339323563,-1.1463874485874812,-1.1450892620963347,-1.1593418823129278,1151
-1.1763111859385575,-1.170330460897598,-1.1673520662974717,-1.1569780264460492,1152
-1.150211804567628,-1.1556995919602737,-1.139352217775743,-1.1515225677869354,1153
-1.1440471435448416,-1.116183304446481,-1.125599670831873,-1.104066216716771,1154
-1.091637792297511,-1.0990254688804748,-1.0828078490421724,-1.085774493547229,1155
-1.0885502991587594,-1.0904397934391252,-1.087315376018907,-1.0793111519334746,1156
-1.070464559221005,-1.0766799477346651,-1.071391349553474,-1.0842342065222688,1157
-1.0985437571807424,-1.0751559091043539,-1.080237422659231,-1.0629833399692266,1158
-1.0633268970011798,-1.069686762670564,-1.0525857234298228,-1.0610873608787355,1159
-1.0675854279496835,-1.0747793260571343,-1.0690101406011783,-1.0840093779533746,1160
-1.0798031270735216,-1.069243041928511,-1.0615940423791699,-1.0550888965751568,1161
-1.0441467039820875,-1.054293899058386,-1.0710460400290527,-1.0807262237151412,1162
-1.0862815635172078,-1.0804016949117214,-1.0688377132901452,-1.0671066414085664,1163
-1.0643521249969576,-1.0707791299672598,-1.0507930730180786,-1.0613947944873876,1164
-1.070241630881606,-1.061005367471752,-1.0532691237544418,-1.046281678526908,1165
-1.0687331314207935,-1.0646089263124774,-1.0530812286624365,-1.0527087990444721,1166
-1.049392248281592,-1.0528059939637577,-1.0491046488390194,-1.0634106235357514,1167
-1.0667807619374383,-1.0732227039552031,-1.0525687085832902,-1.061309427891111,1168
-1.0524621958309144,-1.064506738289894,-1.0410767208873994,-1.0541194326206074,1169
-1.0526319670944924,-1.064864173107616,-1.0424178620372906,-1.0516557568794223,1170
-1.038327364837814,-1.0220962013491819,-1.0209158534593863,-1.0081414739024441,1171
-1.0074152637280336,-1.0168227521752415,-0.9961503354446513,-1.008240781500476,1172
-1.0024589475204282,-1.0119117496448733,-0.9952906043138421,-1.0051462979064247,1173
-0.9986521999657977,-1.0116971370414067,-0.9928627248745325,-1.0003253749017258,1174
-1.0030530608435346,-1.0064218266632654,-0.9877369555406582,-0.992182945219562,1175
-0.99395036302369,-1.008546433236001,-0.9880990798275943,-0.9955832212813771,1176
-1.00746486559793,-1.0173360728641196,-0.9980034701303132,-1.0093840336926203,1177
-1.0065055533097507,-1.001523437030532,-0.9891529315843677,-0.9862684517758669,1178
-0.9970561041470473,-1.0055001782008621,-0.9839888247156708,-0.9990892335303196,1179
-1.0219853584109406,-1.0302531374626729,-1.0113142137385667,-1.0226598069816855,1180
-1.0210680372240153,-1.0284520563848643,-1.0115978538054669,-1.0253337968010174,1181
-1.02453968112261,-1.0352324474510506,-1.0204294186489697,-1.0353978371385768,1182
-1.0259772005729135,-1.038632486720633,-1.0233664720770248,-1.036878746507264,1183
-1.0356855102475262,-1.0432826734616836,-1.0276215236574664,-1.0290005276406462,1184
-1.0187018711863267,-1.0315884878321058,-1.00616736455629,-1.0201732606807108,1185
-1.0241388489447423,-1.0379620007639594,-1.01806665767421,-1.0327587798098892,1186
-1.047783069662931,-1.0631120925249882,-1.048269453647117,-1.0622827207837546,1187
-1.0594876374271238,-1.069993917082951,-1.0499230893696179,-1.0587843290914027,1188
-1.0630364916427444,-1.0776568105661726,-1.0590374818733108,-1.0651378461085506,1189
-1.0603400779430552,-1.0760462900626424,-1.0742601666889207,-1.0880786675413858,1190
-1.0610223297271697,-1.0679639942727324,-1.0587289312417127,-1.0684775467629992,1191
-1.0591637524065627,-1.0487543777551447,-1.0409070382246042,-1.0345402032205322,1192
-1.0303970488088658,-1.039353675817391,-1.0326803985901627,-1.0247485120040811,1193
-1.0284367974888184,-1.0353997845989584,-1.0129999522804745,-1.0209072208814414,1194
-1.0242890890674012,-1.0385655248334789,-1.0139017581727536,-1.0251665525814233,1195
-1.0368628994317104,-1.0441737865565595,-1.0291039042572492,-1.029201532235564,1196
-1.0150423425978652,-1.0197891126606577,-0.9969773695359323,-1.0069329287645268,1197
-1.0035977212193887,-1.0010145573371816,-0.990108445607259,-0.989100246900579,1198
-0.9872157942493283,-0.9920121774858452,-0.9739024451331728,-0.9886744254222902,1199
-0.9862185211786406,-0.995084133578053,-0.9801012116137873,-0.993611166917318,1200
-0.9993765717628,-1.0075908544558156,-0.9860098253224576,-0.9944491145585322,1201
-0.9966942808243069,-1.000243424928762,-0.9811010792774392,-0.9854345740913188,1202
-0.9878700946530006,-0.9889293525541321,-0.9746373040070345,-0.9748567850093346,1203
-0.9739536353246415,-0.9877562971207513,-0.9655631238545982,-0.9805206725838695,1204
-0.9795948677637262,-0.9847295129374939,-0.9704281889404941,-0.9794289055878193,1205
-0.9795622696283836,-0.9765543828531531,-0.9616514844983248,-0.9616957918640638,1206
-0.9707753400841196,-0.9739023142139333,-0.9532093194325288,-0.9643265129959523,1207
-0.9609525747847621,-0.9689808570350645,-0.9535157944300788,-0.9635191127290318,1208
-0.9717962937186003,-0.9848271619388211,-0.9609059438972347,-0.9727943092080349,1209
-0.9733370029662293,-0.9849897635449989,-0.9688159056593239,-0.9846663597928731,1210
-0.987673746869509,-1.0025249582462128,-0.9897623148676102,-1.005196027480207,1211
-1.0124686300772479,-1.003412148735806,-0.9988977002428581,-0.996208297627457,1212
-1.0026733980175502,-1.0164584728627235,-1.0042557132175247,-1.0149116554944908,1213
-1.0098490296869325,-1.0189269613921643,-1.0028441015771805,-1.016491822929487,1214
-1.0189350747662556,-1.0247222275683447,-1.0061506349966034,-1.0097652299657978,1215
-1.0206846054131127,-1.0310041470844822,-1.0119815990175347,-1.0258522902110803,1216
-1.0294586157416934,-1.0306369140971747,-1.0113309929962808,-1.0216080771353606,1217
-0.9989649052477251,-1.0019830781339747,-0.981051768674379,-0.9873318952714686,1218
-0.9817782587311482,-0.9927143072415825,-0.9680183482297967,-0.9803576599932395,1219
-0.9902111910682498,-0.9868769798049987,-0.9735595214805529,-0.9717235110968696,1220
-0.9679585061787703,-0.9731915761475437,-0.9534834898941414,-0.9584732728639774,1221
-0.9580388879277095,-0.969351471340053,-0.9445026390680012,-0.9570732972029934,1222
-0.9283286868998089,-0.9250462654474919,-0.9110814096801612,-0.9118847910687783,1223
-0.8959299249228428,-0.904563527931007,-0.8928466047905548,-0.9017726507393132,1224
-0.9050654659686732,-0.9144236128800587,-0.8924413778311107,-0.9048767051571271,1225
-0.9256109700005892,-0.9267128018667893,-0.908579360016504,-0.9192358607742707,1226
-0.9130101796714886,-0.8836262890245473,-0.8958724288757639,-0.8766608429056171,1227
-0.8773400024594847,-0.8867448321907634,-0.8688267591843782,-0.883294331779088,1228
-0.8825851292132064,-0.8889449593344181,-0.8719958841385895,-0.8819687490927632,1229
-0.8892216154230281,-0.89817572410886,-0.8762511310086538,-0.8851920275725746,1230
-0.8829394370114564,-0.8917183127564862,-0.8759269128136112,-0.889504335669311,1231
-0.8795377386479875,-0.8789817819744781,-0.8624749567861658,-0.8729319084921592,1232
-0.8734127542468267,-0.8827208836104239,-0.8592466700864971,-0.8681863080441882,1233
-0.8663931666126404,-0.87650356520033,-0.852594741123379,-0.8643837652643359,1234
-0.8591282216257473,-0.8570448594565062,-0.8418012588733691,-0.8472759654492391,1235
-0.8399460648336824,-0.8545973896285034,-1.1248693721207532,-0.8596003654798631,1236
-0.8590369400991059,-0.8738761964930801,-0.8677664646500711,-0.8813216770851343,1237
-0.8723710740774118,-0.88097298308827,-0.8641757773399352,-0.8725333054003925,1238
-0.8837408436729828,-0.8939402139885342,-0.873659827262011,-0.8886843747073716,1239
-0.8861008425466204,-0.8832886180182186,-0.876775946813738,-0.87147624237763,1240
-0.8804912901824409,-0.88209207993456,-0.8698722301151424,-0.8813063344103134,1241
-0.8827853682374959,-0.8917183127564862,-0.8724272132336895,-0.8778594523755792,1242
-0.8731522386082349,-0.8854691111546314,-0.877192927077583,-0.8899686521087365,1243
-0.8806759619501162,-0.8946041957049528,-0.877718177809041,-0.8861803377839608,1244
-0.8824619281670318,-0.8828590169162998,-0.8725812422647596,-0.8682167641418794,1245
-0.8738572616924306,-0.8861759793687402,-0.8696723364149669,-0.8787820421949157,1246
-0.884835564150319,-0.8831506007636538,-0.8702722366164817,-0.8686908428763963,1247
-0.8700753764196578,-0.8833807854181469,-0.8630876412424816,-0.8765840350574281,1248
-0.8783079626207765,-0.8840100508426582,-0.8617859444328905,-0.8723188487329225,1249
-0.8855760560119187,-0.890300394108002,-0.874260952861876,-0.8845283908919265,1250
-0.8883094749582136,-0.8928906910803736,-0.8913667583084952,-0.9055481113993531,1251
-0.9068295524400914,-0.9132212250786927,-0.893501284408154,-0.8987518813357106,1252
-0.9027419861823853,-0.9053248661624722,-0.8876181644884573,-0.8908822281127056,1253
-0.8759890250165521,-0.8862990725625232,-0.8627507577690842,-0.8746495003395199,1254
-0.8770022726855169,-0.8869447025690862,-0.8636852761446093,-0.8726558852602274,1255
-0.8766797506659619,-0.8803141349972524,-0.8593537055249985,-0.8664749010340055,1256
-0.869173167650666,-0.8661241472409252,-0.8539352686536351,-0.8556040123738963,1257
-0.8721107135962298,-0.8761214402849387,-0.8592618964837562,-0.8620970975698349,1258
-0.8653556590902953,-0.8739219586877506,-0.8642217361657518,-0.8781669282306879,1259
-0.8784154134367863,-0.8839640249796153,-0.8679047794993637,-0.878951176391641,1260
-0.8901650535935349,-0.9047344892622993,-0.8871211658490575,-0.8952395402825429,1261
-0.8980889402040778,-0.9052005837514348,-0.9007656854899084,-0.9130137506125345,1262
-0.9129161943449277,-0.9231300309445151,-0.9040719693127584,-0.9138452030863065,1263
-0.9043166753154983,-0.9165647875209547,-0.9043542874688972,-0.9137981580940223,1264
-0.9112867961453024,-0.9145328368852239,-0.9002647666703387,-0.9002772756669903,1265
-0.8969080832501615,-0.9073150377997412,-0.8857392361822173,-0.8962490217400849,1266
-0.8947815793447569,-0.9090583473123587,-0.8902304976578285,-0.8966063321659319,1267
-0.8906912195656066,-0.905495749871119,-0.8809499486846417,-0.8937186840399396,1268
-0.8876450684425876,-0.8795788155239164,-0.8702875597598568,-0.8655434263452803,1269
-0.86364808536842,-0.8491256943404804,-0.8464231419364404,-0.8360131323606742,1270
-0.8336434537066175,-0.8336174653732017,-0.8187994660538831,-0.819625361728066,1271
-0.8210316251831155,-0.8294752297885347,-0.8108275429088558,-0.8222740023025318,1272
-0.8244405868576961,-0.8307257321637288,-0.809519791608083,-0.8168322691790331,1273
-0.8126197022852087,-0.8239327789187079,-0.7999346533230566,-0.8134952922272194,1274
-0.8067982287549887,-0.8166043874697753,-0.8155020227595384,-0.8045097940745827,1275
-0.804527997576251,-0.8144486237652465,-0.8007326891558595,-0.8114517882870528,1276
-0.8098247940288195,-0.8232948408556201,-0.8008952273681231,-0.8110078578639555,1277
-0.8075359324576277,-0.8099391860228842,-0.807604420557911,-0.8139991961394623,1278
-0.8093076923411406,-0.8219161858734632,-0.8049947324639862,-0.8172034378137073,1279
-0.8144707016755424,-0.8270063556170055,-0.8147716895172922,-0.8280764484416943,1280
-0.8303810625866161,-0.83336385158582,-0.8154274908614215,-0.8196997078193261,1281
-0.8263190083480989,-0.8333788547135068,-0.8121512425367162,-0.8261650822461736,1282
-0.8224151965340032,-0.8274969783558088,-0.8202039773042882,-0.8145921421156547,1283
-0.8094554200751275,-0.8175353660878001,-0.7941971252076984,-0.8048930423873187,1284
-0.8043953586778271,-0.8180675343154252,-0.8028623341729255,-0.8087898947959655,1285
-0.8181340774941285,-0.8327971768181776,-0.8146823473387438,-0.8292122704135438,1286
-0.823785026781906,-0.8376050773377391,-0.8137736167086862,-0.8268069294405318,1287
-0.824991878198453,-0.8240811428742966,-0.8093564461495417,-0.8119845957837283,1288
-0.805647916986353,-0.8200797096269291,-0.807827023130852,-0.8225272042373744,1289
-0.8183865222329731,-0.8245410928462972,-0.8034396429992434,-0.811170561464588,1290
-0.8142188216624824,-0.8235766986230564,-0.7982217716926783,-0.8121326427484847,1291
-0.7902669596932452,-0.797940972083275,-0.7733534277228153,-0.7862237897601301,1292
-0.7805914026868999,-0.7947425361492395,-0.772029928351427,-0.7814892472642504,1293
-0.781710573136568,-0.7936485387772729,-0.7734844404246448,-0.7795554457124815,1294
-0.7729499944641329,-0.7874184987117764,-0.7747653886974918,-0.7876393847931155,1295
-0.7900185423317093,-0.7976486408360647,-0.7784826419617955,-0.7837601709083822,1296
-0.7833835664014899,-0.793838087678172,-0.7802199948057977,-0.7925809222087687,1297
-0.7855391083749111,-0.7982040832693835,-0.7834806580364853,-0.7934156696930962,1298
-0.7815797959426092,-0.7942027171038297,-0.7854427674184518,-0.7985058475349351,1299
-0.7947732743044486,-0.7889448583570117,-0.7791394526224072,-0.7772609183379512,1300
-0.7741946402183102,-0.7797775764469962,-0.7627351734038404,-0.767838317302637,1301
-0.7709689548821264,-0.7834125845623444,-0.7704313675205412,-0.7837164988305227,1302
-0.7848251356664075,-0.784210118816135,-0.7715791911013556,-0.7728688925710746,1303
-0.7678357066050459,-0.7754716186125618,-0.7541661796142893,-0.7655879651494469,1304
-0.7603790566445132,-0.7723138140703739,-0.749337553545806,-0.7604345179603992,1305
-0.7619886469265027,-0.7703126075373868,-0.7564125072417215,-0.7701783777900368,1306
-0.7698564960715397,-0.7794015221485978,-0.761997843329081,-0.7685025372154896,1307
-0.7717783836435367,-0.7807037875571317,-0.7658472022851351,-0.7786255858396469,1308
-0.7780646907858293,-0.7762944587152444,-0.7639358738120443,-0.7626350944928894,1309
-0.7614279500525807,-0.7740290198854038,-0.7503998890274426,-0.7625919468610514,1310
-0.7664369285310042,-0.7672933940459904,-0.7558505831883555,-0.7697737320657568,1311
-0.7663505009612547,-0.7787795565091966,-0.7553609820524356,-0.7680837574217702,1312
-0.7719375184420243,-0.7828039154620686,-0.7608417874258023,-0.7741578389784286,1313
-0.7732971793266857,-0.7842826398957246,-0.7730042034237785,-0.7845762000397236,1314
-0.7778614986445211,-0.7884795131061977,-0.7735716929649346,-0.7879751742205928,1315
-0.8003491011395347,-0.8084091227788331,-0.7835977133734399,-0.7968612687942673,1316
-0.7886750464142045,-0.8023757261700827,-0.7817691762823321,-0.7961861904704047,1317
-0.803806229831737,-0.8060138406403218,-0.7892563324661515,-0.8021823073968087,1318
-0.8059722835826667,-0.8133127617774287,-0.8022113930368409,-0.8126065062128982,1319
-0.808643071961573,-0.8220496174905263,-0.8035580482127016,-0.8142807335503455,1320
-0.816249506631275,-0.8210125331740223,-0.8013830774803807,-0.8069879950407151,1321
-0.8018341795415516,-0.8086591574657251,-0.7906224178117878,-0.8039054344749527,1322
-0.804763665038959,-0.8172987863766189,-0.8019451625109877,-0.8145475483655776,1323
-0.8235019869395926,-0.8292370359994462,-0.8110357475639082,-0.8173816557517866,1324
-0.8179411072758036,-0.8259515455673618,-0.8037504919376306,-0.8141769430186435,1325
-0.8145151208120861,-0.8151276106950033,-0.8023593325332377,-0.8019172288921379,1326
-0.7950371060658166,-0.8082179944823465,-0.7863368245205179,-0.8009314435333593,1327
-0.8117171833644075,-0.822939034689723,-0.8138630576954397,-0.8278523486894471,1328
-0.8330593039162065,-0.8370370323848001,-0.8164265126414451,-0.8284351261718231,1329
-0.8233234016135204,-0.8356624264095972,-0.8196509963144052,-0.8271055568806525,1330
-0.8329546046509094,-0.8475160358261071,-0.8426338067904717,-0.8552246030348494,1331
-0.8490196430397016,-0.8537370344152656,-0.8423007102745641,-0.8444685817370554,1332
-0.8341378079960909,-0.8441961971694071,-0.8660162763390743,-0.8760772178536611,1333
-0.874117732704622,-0.8776656761166083,-0.8635627098500404,-0.8679110328753966,1334
-0.8734280182852867,-0.8860838152364526,-0.8685654520098087,-0.874404069561092,1335
-0.8679964566429542,-0.862238041142198,-0.850585809150485,-0.8482883833813039,1336
-0.8395252125344008,-0.8505710456302259,-0.8286245636726,-0.8379352999875902,1337
-0.8440701069976342,-0.8357818829452697,-0.8267481384790618,-0.8245539951481384,1338
